#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CBFB	LYL1	9606.ENSP00000415151	9606.ENSP00000264824	0	0	0	0	0	0	0	0.921	0.921
CBFB	RUNX2	9606.ENSP00000415151	9606.ENSP00000360493	0	0	0	0	0	0.988	0.900	0.996	0.999
CBFB	APOBEC3G	9606.ENSP00000415151	9606.ENSP00000385057	0	0	0	0	0.047	0.820	0	0.773	0.957
CBR3	CYP2A6	9606.ENSP00000290354	9606.ENSP00000301141	0	0	0	0	0.091	0	0.911	0.056	0.917
CBR3	CYP2E1	9606.ENSP00000290354	9606.ENSP00000440689	0	0	0	0	0.091	0	0.911	0.161	0.926
CBX4	PCGF1	9606.ENSP00000269397	9606.ENSP00000233630	0	0	0	0	0.065	0.585	0.900	0.681	0.985
CBX4	CDC16	9606.ENSP00000269397	9606.ENSP00000348554	0	0	0	0	0	0	0.900	0	0.900
CBX4	BABAM2	9606.ENSP00000269397	9606.ENSP00000343412	0	0	0	0	0	0.065	0.900	0	0.902
CBX4	CUL7	9606.ENSP00000269397	9606.ENSP00000438788	0	0	0	0	0.063	0	0.900	0.048	0.903
CBX4	ASXL1	9606.ENSP00000269397	9606.ENSP00000364839	0	0	0	0	0.060	0.065	0.900	0.072	0.907
CBX4	SCMH1	9606.ENSP00000269397	9606.ENSP00000318094	0	0	0	0	0	0.534	0.800	0.520	0.951
CCDC22	VPS35L	9606.ENSP00000365401	9606.ENSP00000251143	0	0	0	0	0.058	0.848	0	0.977	0.996
CCDC22	CCDC93	9606.ENSP00000365401	9606.ENSP00000365477	0	0	0	0	0.076	0.904	0	0.997	0.999
CCDC51	ABCB8	9606.ENSP00000379047	9606.ENSP00000297504	0	0	0	0	0.060	0.429	0.900	0.930	0.995
CCDC59	TTF1	9606.ENSP00000256151	9606.ENSP00000333920	0	0	0	0	0.092	0	0.900	0	0.905
CCDC93	VPS35L	9606.ENSP00000365477	9606.ENSP00000251143	0	0	0	0	0.067	0.781	0	0.980	0.995
CCDC93	CCDC22	9606.ENSP00000365477	9606.ENSP00000365401	0	0	0	0	0.076	0.904	0	0.997	0.999
CCKAR	GNB1	9606.ENSP00000295589	9606.ENSP00000367872	0	0	0	0	0	0.909	0	0	0.909
CCL1	CCR3	9606.ENSP00000225842	9606.ENSP00000441600	0	0	0	0	0.103	0.059	0.650	0.781	0.926
CCL11	IL4	9606.ENSP00000302234	9606.ENSP00000231449	0	0	0	0	0.059	0	0	0.955	0.955
CCL11	CXCR3	9606.ENSP00000302234	9606.ENSP00000362795	0	0	0	0	0.054	0.287	0.650	0.961	0.989
CCL11	CCL8	9606.ENSP00000302234	9606.ENSP00000378118	0	0	0.058	0.964	0.155	0.994	0	0.597	0.997
CCL11	CCR3	9606.ENSP00000302234	9606.ENSP00000441600	0	0	0	0	0.074	0.999	0.900	0.999	0.999
CCL8	CCL11	9606.ENSP00000378118	9606.ENSP00000302234	0	0	0.058	0.964	0.155	0.994	0	0.597	0.997
CCL8	XCL2	9606.ENSP00000378118	9606.ENSP00000356793	0	0	0	0.795	0.066	0.994	0	0.274	0.995
CCL8	CXCR3	9606.ENSP00000378118	9606.ENSP00000362795	0	0	0	0	0.061	0	0.650	0.874	0.955
CCL8	CXCR4	9606.ENSP00000378118	9606.ENSP00000386884	0	0	0	0	0.082	0	0.650	0.812	0.934
CCL8	CCR3	9606.ENSP00000378118	9606.ENSP00000441600	0	0	0	0	0.074	0	0.650	0.991	0.996
CCN2	TGFB1	9606.ENSP00000356954	9606.ENSP00000221930	0	0	0	0	0.102	0	0	0.967	0.969
CCNB2	PRC1	9606.ENSP00000288207	9606.ENSP00000377793	0	0	0	0	0.824	0.128	0	0.554	0.925
CCNB2	CDC16	9606.ENSP00000288207	9606.ENSP00000348554	0	0	0	0	0.055	0.070	0.900	0.394	0.939
CCNB2	PTTG1	9606.ENSP00000288207	9606.ENSP00000377536	0	0	0	0	0.863	0	0	0.790	0.970
CCNB2	CDC25C	9606.ENSP00000288207	9606.ENSP00000321656	0	0	0	0	0.786	0.245	0.900	0.659	0.993
CCNB2	BUB1	9606.ENSP00000288207	9606.ENSP00000302530	0	0	0	0	0.892	0.279	0.400	0.970	0.998
CCND2	CDKN2D	9606.ENSP00000261254	9606.ENSP00000377224	0	0	0	0	0	0	0.900	0.652	0.963
CCR3	CCL1	9606.ENSP00000441600	9606.ENSP00000225842	0	0	0	0	0.103	0.059	0.650	0.781	0.926
CCR3	CCL11	9606.ENSP00000441600	9606.ENSP00000302234	0	0	0	0	0.074	0.999	0.900	0.999	0.999
CCR3	CXCR3	9606.ENSP00000441600	9606.ENSP00000362795	0	0	0	0.793	0.073	0	0.500	0.928	0.963
CCR3	GNB1	9606.ENSP00000441600	9606.ENSP00000367872	0	0	0	0	0.086	0.909	0	0	0.913
CCR3	CCL8	9606.ENSP00000441600	9606.ENSP00000378118	0	0	0	0	0.074	0	0.650	0.991	0.996
CCS	SOD3	9606.ENSP00000436318	9606.ENSP00000371554	0	0	0.180	0.695	0.110	0.835	0	0.396	0.917
CCT4	CCT6A	9606.ENSP00000377958	9606.ENSP00000275603	0	0	0.086	0.761	0.926	0.992	0.900	0.977	0.999
CCT4	CCT6B	9606.ENSP00000377958	9606.ENSP00000327191	0	0	0.086	0.768	0.681	0.953	0.900	0.589	0.999
CCT4	PSMG1	9606.ENSP00000377958	9606.ENSP00000329915	0	0	0	0	0.187	0	0.900	0.047	0.915
CCT4	STRN3	9606.ENSP00000377958	9606.ENSP00000350071	0	0	0	0	0.056	0.994	0	0.093	0.994
CCT4	PFDN2	9606.ENSP00000377958	9606.ENSP00000356989	0	0	0	0	0.517	0.836	0.540	0.370	0.974
CCT6A	PSMG1	9606.ENSP00000275603	9606.ENSP00000329915	0	0	0	0	0.327	0	0.900	0	0.929
CCT6A	CCT6B	9606.ENSP00000275603	9606.ENSP00000327191	0	0	0.049	0.983	0	0.484	0.900	0.057	0.947
CCT6A	PFDN2	9606.ENSP00000275603	9606.ENSP00000356989	0	0	0	0	0.295	0.918	0.540	0.237	0.977
CCT6A	MOB4	9606.ENSP00000275603	9606.ENSP00000315702	0	0	0	0	0.084	0.994	0	0.052	0.994
CCT6A	STRN3	9606.ENSP00000275603	9606.ENSP00000350071	0	0	0	0	0.055	0.994	0	0	0.994
CCT6A	CCT4	9606.ENSP00000275603	9606.ENSP00000377958	0	0	0.086	0.761	0.926	0.992	0.900	0.977	0.999
CCT6B	CCT6A	9606.ENSP00000327191	9606.ENSP00000275603	0	0	0.049	0.983	0	0.484	0.900	0.057	0.947
CCT6B	MOB4	9606.ENSP00000327191	9606.ENSP00000315702	0	0	0	0	0.043	0.994	0	0.052	0.994
CCT6B	PSMG1	9606.ENSP00000327191	9606.ENSP00000329915	0	0	0	0	0.052	0	0.900	0	0.901
CCT6B	CCT4	9606.ENSP00000327191	9606.ENSP00000377958	0	0	0.086	0.768	0.681	0.953	0.900	0.589	0.999
CD160	TNFSF14	9606.ENSP00000358294	9606.ENSP00000469049	0	0	0	0	0.060	0.900	0	0.802	0.979
CD2	CD80	9606.ENSP00000358490	9606.ENSP00000264246	0	0	0	0	0.149	0.126	0	0.880	0.903
CD2	CD6	9606.ENSP00000358490	9606.ENSP00000323280	0	0	0	0	0.718	0.087	0	0.824	0.950
CD2	CD59	9606.ENSP00000358490	9606.ENSP00000498879	0	0	0	0	0	0	0	0.952	0.952
CD40	IL4	9606.ENSP00000361359	9606.ENSP00000231449	0	0	0	0	0.059	0	0	0.928	0.929
CD40	CD80	9606.ENSP00000361359	9606.ENSP00000264246	0	0	0	0	0.258	0	0	0.999	0.999
CD46	CD59	9606.ENSP00000313875	9606.ENSP00000498879	0	0	0	0	0.104	0	0	0.965	0.967
CD46	SLAMF1	9606.ENSP00000313875	9606.ENSP00000438406	0	0	0	0	0.083	0	0	0.966	0.967
CD59	C9	9606.ENSP00000498879	9606.ENSP00000263408	0	0	0	0	0.053	0.510	0.800	0.630	0.961
CD59	CD46	9606.ENSP00000498879	9606.ENSP00000313875	0	0	0	0	0.104	0	0	0.965	0.967
CD59	CD2	9606.ENSP00000498879	9606.ENSP00000358490	0	0	0	0	0	0	0	0.952	0.952
CD6	LCP2	9606.ENSP00000323280	9606.ENSP00000046794	0	0	0	0	0.188	0.330	0	0.840	0.905
CD6	CD2	9606.ENSP00000323280	9606.ENSP00000358490	0	0	0	0	0.718	0.087	0	0.824	0.950
CD79A	PAX5	9606.ENSP00000221972	9606.ENSP00000350844	0	0	0	0	0.444	0	0	0.907	0.946
CD80	CD2	9606.ENSP00000264246	9606.ENSP00000358490	0	0	0	0	0.149	0.126	0	0.880	0.903
CD80	CD40	9606.ENSP00000264246	9606.ENSP00000361359	0	0	0	0	0.258	0	0	0.999	0.999
CDA	DCTD	9606.ENSP00000364212	9606.ENSP00000349576	0.099	0	0	0	0.110	0	0	0.909	0.921
CDA	CES2	9606.ENSP00000364212	9606.ENSP00000499140	0	0	0	0	0.055	0	0.900	0.231	0.921
CDA	APOBEC3G	9606.ENSP00000364212	9606.ENSP00000385057	0	0	0	0	0.059	0	0	0.944	0.945
CDC16	CBX4	9606.ENSP00000348554	9606.ENSP00000269397	0	0	0	0	0	0	0.900	0	0.900
CDC16	CCNB2	9606.ENSP00000348554	9606.ENSP00000288207	0	0	0	0	0.055	0.070	0.900	0.394	0.939
CDC16	BABAM2	9606.ENSP00000348554	9606.ENSP00000343412	0	0	0	0	0.045	0.059	0.900	0.044	0.902
CDC16	CUL7	9606.ENSP00000348554	9606.ENSP00000438788	0	0	0	0	0	0	0.900	0.175	0.913
CDC25C	CCNB2	9606.ENSP00000321656	9606.ENSP00000288207	0	0	0	0	0.786	0.245	0.900	0.659	0.993
CDC25C	BUB1	9606.ENSP00000321656	9606.ENSP00000302530	0	0	0	0	0.784	0	0	0.651	0.921
CDC25C	CAMK2A	9606.ENSP00000321656	9606.ENSP00000500386	0	0	0	0	0	0	0.900	0.045	0.900
CDC25C	PKN1	9606.ENSP00000321656	9606.ENSP00000343325	0	0	0	0	0	0.314	0.900	0.116	0.934
CDC25C	PLK3	9606.ENSP00000321656	9606.ENSP00000361275	0	0	0	0	0.128	0.364	0.750	0.783	0.965
CDC40	PPWD1	9606.ENSP00000357928	9606.ENSP00000261308	0	0	0	0	0.344	0.800	0.800	0.221	0.976
CDC40	SRRM1	9606.ENSP00000357928	9606.ENSP00000326261	0	0	0	0	0.067	0.800	0.800	0.239	0.967
CDC40	RBM8A	9606.ENSP00000357928	9606.ENSP00000463058	0	0	0	0	0.127	0.800	0.500	0.155	0.916
CDC40	CACTIN	9606.ENSP00000357928	9606.ENSP00000415078	0	0	0	0	0.054	0.800	0.800	0.271	0.968
CDC40	PPIL2	9606.ENSP00000357928	9606.ENSP00000486725	0	0	0	0	0.127	0.843	0.800	0.273	0.977
CDC40	PRKRIP1	9606.ENSP00000357928	9606.ENSP00000419270	0	0	0	0	0.138	0.900	0.800	0.370	0.987
CDC40	RNF113A	9606.ENSP00000357928	9606.ENSP00000360497	0	0	0	0	0.067	0.900	0.800	0.416	0.987
CDC40	SF3A3	9606.ENSP00000357928	9606.ENSP00000362110	0	0	0	0	0.182	0.980	0	0.556	0.992
CDC40	BCAS2	9606.ENSP00000357928	9606.ENSP00000358554	0	0	0	0	0.180	0.992	0.900	0.780	0.999
CDC7	MCM6	9606.ENSP00000393139	9606.ENSP00000264156	0	0	0	0	0.358	0.966	0.900	0.822	0.999
CDKN2D	CCND2	9606.ENSP00000377224	9606.ENSP00000261254	0	0	0	0	0	0	0.900	0.652	0.963
CEL	CPA1	9606.ENSP00000501111	9606.ENSP00000011292	0	0	0	0	0.913	0	0	0.518	0.956
CEL	CLPS	9606.ENSP00000501111	9606.ENSP00000259938	0	0	0	0	0.695	0	0	0.739	0.917
CEL	CTRB2	9606.ENSP00000501111	9606.ENSP00000303963	0	0	0	0	0.833	0.052	0	0.422	0.901
CEL	PNLIP	9606.ENSP00000501111	9606.ENSP00000358223	0	0	0	0	0.319	0.045	0.900	0.777	0.983
CELA3B	CPA1	9606.ENSP00000338369	9606.ENSP00000011292	0	0	0	0	0.881	0.439	0	0.626	0.973
CELA3B	CPB1	9606.ENSP00000338369	9606.ENSP00000417222	0	0	0	0	0.809	0.126	0	0.500	0.909
CEP192	PCNT	9606.ENSP00000427550	9606.ENSP00000352572	0	0	0	0	0.159	0.417	0	0.895	0.944
CER1	WNT7A	9606.ENSP00000370297	9606.ENSP00000285018	0	0	0	0	0.062	0	0.900	0.100	0.908
CER1	WNT4	9606.ENSP00000370297	9606.ENSP00000290167	0	0	0	0	0.055	0	0.900	0.133	0.910
CER1	WNT10B	9606.ENSP00000370297	9606.ENSP00000301061	0	0	0	0	0	0	0.900	0.129	0.909
CER1	WNT5B	9606.ENSP00000370297	9606.ENSP00000380379	0	0	0	0	0.055	0	0.900	0.104	0.907
CES2	CDA	9606.ENSP00000499140	9606.ENSP00000364212	0	0	0	0	0.055	0	0.900	0.231	0.921
CETN1	PCNT	9606.ENSP00000319052	9606.ENSP00000352572	0	0	0	0	0	0.276	0.400	0.870	0.938
CFDP1	VPS72	9606.ENSP00000283882	9606.ENSP00000346464	0	0	0	0	0.118	0.590	0	0.949	0.980
CHAC1	GGCT	9606.ENSP00000484644	9606.ENSP00000275428	0	0	0	0	0	0	0.900	0.472	0.945
CHAC1	GPX7	9606.ENSP00000484644	9606.ENSP00000354677	0	0	0	0	0	0	0.900	0.145	0.910
CHAC1	GGT5	9606.ENSP00000484644	9606.ENSP00000381340	0	0	0	0	0.055	0	0.900	0.181	0.915
CHAC1	OPLAH	9606.ENSP00000484644	9606.ENSP00000480476	0	0	0	0	0.042	0	0.900	0.364	0.933
CHCHD3	DNAJC11	9606.ENSP00000389297	9606.ENSP00000366800	0	0	0	0	0.060	0.368	0.720	0.782	0.958
CHIT1	RENBP	9606.ENSP00000356198	9606.ENSP00000377303	0	0	0	0	0.067	0	0.900	0	0.902
CHPT1	PLAAT3	9606.ENSP00000229266	9606.ENSP00000320337	0	0	0	0	0.062	0	0.900	0.211	0.919
CHPT1	PLD3	9606.ENSP00000229266	9606.ENSP00000387050	0	0	0	0	0	0	0.913	0.162	0.924
CHPT1	PTDSS1	9606.ENSP00000229266	9606.ENSP00000430548	0	0.013	0	0	0.062	0	0.911	0.486	0.953
CLOCK	PER2	9606.ENSP00000426983	9606.ENSP00000254657	0	0	0	0.549	0	0.742	0.900	0.714	0.991
CLOCK	NR1D2	9606.ENSP00000426983	9606.ENSP00000310006	0	0	0	0	0.067	0.571	0	0.886	0.950
CLOCK	PER1	9606.ENSP00000426983	9606.ENSP00000314420	0	0	0	0.550	0	0.746	0.500	0.374	0.913
CLOCK	CSNK1E	9606.ENSP00000426983	9606.ENSP00000380044	0	0	0	0	0	0.558	0.900	0.887	0.994
CLPS	CEL	9606.ENSP00000259938	9606.ENSP00000501111	0	0	0	0	0.695	0	0	0.739	0.917
CLPS	CTRB2	9606.ENSP00000259938	9606.ENSP00000303963	0	0	0	0	0.845	0	0	0.582	0.932
CLPS	PNLIP	9606.ENSP00000259938	9606.ENSP00000358223	0	0	0	0	0.784	0.602	0.900	0.999	0.999
CMA1	AGT	9606.ENSP00000250378	9606.ENSP00000355627	0	0	0	0	0.055	0.045	0.750	0.791	0.946
CNOT1	EIF4ENIF1	9606.ENSP00000320949	9606.ENSP00000380659	0	0	0	0	0.116	0.840	0	0.617	0.941
CNOT1	TOB1	9606.ENSP00000320949	9606.ENSP00000427695	0	0	0	0	0	0.797	0.900	0.279	0.984
COPS2	COPS3	9606.ENSP00000299259	9606.ENSP00000268717	0	0	0	0	0.360	0.998	0.900	0.981	0.999
COPS2	CUL4B	9606.ENSP00000299259	9606.ENSP00000384109	0	0	0	0	0.166	0.866	0.500	0.141	0.945
COPS2	GPS1	9606.ENSP00000299259	9606.ENSP00000376167	0	0	0	0	0.304	0.999	0.900	0.948	0.999
COPS2	COPS6	9606.ENSP00000299259	9606.ENSP00000304102	0	0	0	0	0.216	0.997	0.900	0.829	0.999
COPS3	CUL4B	9606.ENSP00000268717	9606.ENSP00000384109	0	0	0	0	0.055	0.882	0.500	0.107	0.943
COPS3	GPS1	9606.ENSP00000268717	9606.ENSP00000376167	0	0	0	0	0.497	0.997	0.900	0.961	0.999
COPS3	COPS6	9606.ENSP00000268717	9606.ENSP00000304102	0	0	0	0	0.215	0.995	0.900	0.873	0.999
COPS3	COPS2	9606.ENSP00000268717	9606.ENSP00000299259	0	0	0	0	0.360	0.998	0.900	0.981	0.999
COPS6	COPS3	9606.ENSP00000304102	9606.ENSP00000268717	0	0	0	0	0.215	0.995	0.900	0.873	0.999
COPS6	COPS2	9606.ENSP00000304102	9606.ENSP00000299259	0	0	0	0	0.216	0.997	0.900	0.829	0.999
COPS6	CUL4B	9606.ENSP00000304102	9606.ENSP00000384109	0	0	0	0	0.062	0.860	0.500	0.515	0.964
COPS6	GPS1	9606.ENSP00000304102	9606.ENSP00000376167	0	0	0	0	0.241	0.993	0.900	0.803	0.999
COQ2	COQ4	9606.ENSP00000310873	9606.ENSP00000300452	0	0	0	0	0	0	0	0.912	0.912
COQ2	COQ6	9606.ENSP00000310873	9606.ENSP00000333946	0	0	0.326	0	0.048	0	0.673	0.919	0.980
COQ2	COQ8A	9606.ENSP00000310873	9606.ENSP00000355741	0	0	0	0	0	0.079	0	0.983	0.984
COQ4	COQ2	9606.ENSP00000300452	9606.ENSP00000310873	0	0	0	0	0	0	0	0.912	0.912
COQ4	COQ8A	9606.ENSP00000300452	9606.ENSP00000355741	0	0	0	0	0.055	0.125	0	0.919	0.927
COQ4	COQ6	9606.ENSP00000300452	9606.ENSP00000333946	0	0.433	0	0	0.152	0.292	0.540	0.954	0.991
COQ6	COQ4	9606.ENSP00000333946	9606.ENSP00000300452	0	0.433	0	0	0.152	0.292	0.540	0.954	0.991
COQ6	COQ2	9606.ENSP00000333946	9606.ENSP00000310873	0	0	0.326	0	0.048	0	0.673	0.919	0.980
COQ6	COQ8A	9606.ENSP00000333946	9606.ENSP00000355741	0	0	0	0	0.072	0.367	0	0.964	0.977
COQ8A	COQ4	9606.ENSP00000355741	9606.ENSP00000300452	0	0	0	0	0.055	0.125	0	0.919	0.927
COQ8A	COQ2	9606.ENSP00000355741	9606.ENSP00000310873	0	0	0	0	0	0.079	0	0.983	0.984
COQ8A	COQ6	9606.ENSP00000355741	9606.ENSP00000333946	0	0	0	0	0.072	0.367	0	0.964	0.977
COX6A2	NDUFB7	9606.ENSP00000287490	9606.ENSP00000215565	0	0	0	0	0.413	0.854	0	0.587	0.961
COX6A2	NDUFS8	9606.ENSP00000287490	9606.ENSP00000315774	0	0	0	0	0.337	0.854	0	0.313	0.927
COX6A2	CYC1	9606.ENSP00000287490	9606.ENSP00000317159	0	0	0	0	0.599	0.966	0.624	0.417	0.996
CPA1	CTRC	9606.ENSP00000011292	9606.ENSP00000365116	0	0	0	0	0.456	0.406	0	0.810	0.933
CPA1	CPA2	9606.ENSP00000011292	9606.ENSP00000222481	0	0	0.057	0.966	0.381	0	0.900	0.073	0.938
CPA1	CTRB2	9606.ENSP00000011292	9606.ENSP00000303963	0	0.003	0	0	0.875	0.126	0	0.491	0.939
CPA1	CEL	9606.ENSP00000011292	9606.ENSP00000501111	0	0	0	0	0.913	0	0	0.518	0.956
CPA1	CPB1	9606.ENSP00000011292	9606.ENSP00000417222	0	0	0.084	0.912	0.964	0	0	0.120	0.969
CPA1	CELA3B	9606.ENSP00000011292	9606.ENSP00000338369	0	0	0	0	0.881	0.439	0	0.626	0.973
CPA2	CPA1	9606.ENSP00000222481	9606.ENSP00000011292	0	0	0.057	0.966	0.381	0	0.900	0.073	0.938
CPB1	CPA1	9606.ENSP00000417222	9606.ENSP00000011292	0	0	0.084	0.912	0.964	0	0	0.120	0.969
CPB1	CTRB2	9606.ENSP00000417222	9606.ENSP00000303963	0	0.003	0	0	0.776	0.126	0	0.667	0.929
CPB1	CELA3B	9606.ENSP00000417222	9606.ENSP00000338369	0	0	0	0	0.809	0.126	0	0.500	0.909
CRAT	HSD17B4	9606.ENSP00000315013	9606.ENSP00000411960	0	0	0	0	0.755	0.086	0.500	0.530	0.940
CREB1	MAPK3	9606.ENSP00000387699	9606.ENSP00000263025	0	0	0	0	0.089	0	0.900	0.876	0.987
CREB1	ATF6B	9606.ENSP00000387699	9606.ENSP00000364349	0	0	0	0	0	0	0.900	0.553	0.953
CREB1	AKT1	9606.ENSP00000387699	9606.ENSP00000451828	0	0	0	0	0.092	0.292	0.750	0.809	0.965
CREB1	MECP2	9606.ENSP00000387699	9606.ENSP00000395535	0	0	0	0	0.049	0.199	0.700	0.988	0.996
CRKL	KIDINS220	9606.ENSP00000346300	9606.ENSP00000256707	0	0	0	0	0.067	0.303	0.900	0.390	0.955
CRKL	MAP2K4	9606.ENSP00000346300	9606.ENSP00000410402	0	0	0	0	0.071	0	0.900	0.246	0.923
CRKL	ABL1	9606.ENSP00000346300	9606.ENSP00000361423	0	0	0	0.597	0.049	0.887	0.900	0.855	0.998
CRYAB	CRYBB2	9606.ENSP00000433560	9606.ENSP00000498905	0	0	0	0	0.103	0.622	0	0.836	0.939
CRYBB2	CRYAB	9606.ENSP00000498905	9606.ENSP00000433560	0	0	0	0	0.103	0.622	0	0.836	0.939
CSDE1	STRAP	9606.ENSP00000481762	9606.ENSP00000392270	0	0	0	0	0.075	0.625	0	0.941	0.977
CSF1	CSF1R	9606.ENSP00000327513	9606.ENSP00000286301	0	0	0	0	0.106	0.986	0.900	0.999	0.999
CSF1R	CSF1	9606.ENSP00000286301	9606.ENSP00000327513	0	0	0	0	0.106	0.986	0.900	0.999	0.999
CSF3R	SOCS3	9606.ENSP00000362195	9606.ENSP00000330341	0	0	0	0	0.146	0.815	0.500	0.489	0.954
CSF3R	JAK1	9606.ENSP00000362195	9606.ENSP00000499900	0	0	0	0	0.101	0.466	0.800	0.641	0.961
CSNK1A1	BTRC	9606.ENSP00000261798	9606.ENSP00000359206	0	0	0	0	0.080	0.219	0.500	0.818	0.926
CSNK1E	SMO	9606.ENSP00000380044	9606.ENSP00000249373	0	0	0	0	0.060	0.071	0.900	0.104	0.911
CSNK1E	PER2	9606.ENSP00000380044	9606.ENSP00000254657	0	0	0	0	0.053	0.890	0.900	0.983	0.999
CSNK1E	PNO1	9606.ENSP00000380044	9606.ENSP00000263657	0	0	0	0	0	0.556	0.800	0.161	0.919
CSNK1E	RIOK2	9606.ENSP00000380044	9606.ENSP00000283109	0	0	0	0	0	0.486	0.800	0.320	0.923
CSNK1E	PER1	9606.ENSP00000380044	9606.ENSP00000314420	0	0	0	0	0.084	0.897	0.900	0.672	0.996
CSNK1E	GRK3	9606.ENSP00000380044	9606.ENSP00000317578	0	0	0	0	0	0	0.900	0.271	0.923
CSNK1E	YAP1	9606.ENSP00000380044	9606.ENSP00000478927	0	0	0	0	0.059	0	0.900	0.111	0.909
CSNK1E	PER3	9606.ENSP00000380044	9606.ENSP00000482093	0	0	0	0	0	0.551	0.900	0.880	0.994
CSNK1E	CLOCK	9606.ENSP00000380044	9606.ENSP00000426983	0	0	0	0	0	0.558	0.900	0.887	0.994
CSTF3	KIAA1549L	9606.ENSP00000315791	9606.ENSP00000315295	0	0	0	0	0.042	0	0	0.909	0.909
CSTF3	FIP1L1	9606.ENSP00000315791	9606.ENSP00000336752	0	0	0	0	0.189	0.997	0.500	0.747	0.999
CTC1	POLA2	9606.ENSP00000498499	9606.ENSP00000265465	0	0	0	0	0.074	0.800	0.500	0.332	0.929
CTC1	POT1	9606.ENSP00000498499	9606.ENSP00000350249	0	0	0	0	0.049	0.249	0.720	0.733	0.939
CTNNA2	AFDN	9606.ENSP00000384638	9606.ENSP00000355771	0	0	0	0	0.042	0.091	0.900	0.675	0.967
CTRB2	CPA1	9606.ENSP00000303963	9606.ENSP00000011292	0	0.003	0	0	0.875	0.126	0	0.491	0.939
CTRB2	CLPS	9606.ENSP00000303963	9606.ENSP00000259938	0	0	0	0	0.845	0	0	0.582	0.932
CTRB2	CEL	9606.ENSP00000303963	9606.ENSP00000501111	0	0	0	0	0.833	0.052	0	0.422	0.901
CTRB2	CPB1	9606.ENSP00000303963	9606.ENSP00000417222	0	0.003	0	0	0.776	0.126	0	0.667	0.929
CTRC	CPA1	9606.ENSP00000365116	9606.ENSP00000011292	0	0	0	0	0.456	0.406	0	0.810	0.933
CUBN	ALB	9606.ENSP00000367064	9606.ENSP00000295897	0	0	0	0	0.042	0	0	0.992	0.992
CUBN	AMN	9606.ENSP00000367064	9606.ENSP00000299155	0	0	0	0	0.110	0.946	0.900	0.999	0.999
CUL4B	COPS3	9606.ENSP00000384109	9606.ENSP00000268717	0	0	0	0	0.055	0.882	0.500	0.107	0.943
CUL4B	DCUN1D1	9606.ENSP00000384109	9606.ENSP00000292782	0	0	0	0	0.074	0.825	0.500	0.492	0.953
CUL4B	COPS2	9606.ENSP00000384109	9606.ENSP00000299259	0	0	0	0	0.166	0.866	0.500	0.141	0.945
CUL4B	COPS6	9606.ENSP00000384109	9606.ENSP00000304102	0	0	0	0	0.062	0.860	0.500	0.515	0.964
CUL4B	GPS1	9606.ENSP00000384109	9606.ENSP00000376167	0	0	0	0	0.056	0.832	0.500	0.336	0.940
CUL4B	CUL7	9606.ENSP00000384109	9606.ENSP00000438788	0	0	0	0	0.049	0	0	0.904	0.904
CUL7	CUL9	9606.ENSP00000438788	9606.ENSP00000252050	0	0	0.067	0.946	0.325	0.832	0.500	0.462	0.966
CUL7	CBX4	9606.ENSP00000438788	9606.ENSP00000269397	0	0	0	0	0.063	0	0.900	0.048	0.903
CUL7	RPS3	9606.ENSP00000438788	9606.ENSP00000278572	0.115	0	0	0	0.803	0.840	0	0.326	0.978
CUL7	MRPL13	9606.ENSP00000438788	9606.ENSP00000306548	0.091	0	0	0	0.595	0.894	0	0.204	0.964
CUL7	BABAM2	9606.ENSP00000438788	9606.ENSP00000343412	0	0	0	0	0.062	0.052	0.900	0	0.903
CUL7	CDC16	9606.ENSP00000438788	9606.ENSP00000348554	0	0	0	0	0	0	0.900	0.175	0.913
CUL7	PPP1R26	9606.ENSP00000438788	9606.ENSP00000349274	0.053	0	0	0	0.551	0.747	0	0.283	0.912
CUL7	PDCD11	9606.ENSP00000438788	9606.ENSP00000358812	0.058	0	0	0	0.806	0.737	0	0.315	0.962
CUL7	CUL4B	9606.ENSP00000438788	9606.ENSP00000384109	0	0	0	0	0.049	0	0	0.904	0.904
CUL7	OBSL1	9606.ENSP00000438788	9606.ENSP00000385636	0	0	0	0	0.083	0.751	0.900	0.997	0.999
CUL7	RPL37A	9606.ENSP00000438788	9606.ENSP00000418082	0	0	0	0	0.743	0.782	0	0.310	0.957
CUL9	CUL7	9606.ENSP00000252050	9606.ENSP00000438788	0	0	0.067	0.946	0.325	0.832	0.500	0.462	0.966
CX3CR1	GNB1	9606.ENSP00000351059	9606.ENSP00000367872	0	0	0	0	0	0.909	0	0	0.909
CXCR3	CCL11	9606.ENSP00000362795	9606.ENSP00000302234	0	0	0	0	0.054	0.287	0.650	0.961	0.989
CXCR3	CCL8	9606.ENSP00000362795	9606.ENSP00000378118	0	0	0	0	0.061	0	0.650	0.874	0.955
CXCR3	CCR3	9606.ENSP00000362795	9606.ENSP00000441600	0	0	0	0.793	0.073	0	0.500	0.928	0.963
CXCR3	CXCR4	9606.ENSP00000362795	9606.ENSP00000386884	0	0	0	0.854	0.083	0.322	0.500	0.913	0.969
CXCR4	GNG3	9606.ENSP00000386884	9606.ENSP00000294117	0	0	0	0	0	0.120	0.900	0.075	0.911
